id,user,uid,version,changeset,timestamp 
391428834,ALE!,40023,2,36577780,2016-01-14T19:12:35Z
391615348,ALE!,40023,1,36598183,2016-01-15T17:11:15Z
391634110,ALE!,40023,1,36600543,2016-01-15T19:03:18Z
391634111,ALE!,40023,1,36600543,2016-01-15T19:03:18Z
391634112,ALE!,40023,1,36600543,2016-01-15T19:03:18Z
391634320,ALE!,40023,1,36600543,2016-01-15T19:05:39Z
392138605,ernmodern,3542701,1,36664429,2016-01-18T18:45:31Z
392300277,robgeb,336460,1,36682395,2016-01-19T15:51:30Z
392300278,robgeb,336460,1,36682395,2016-01-19T15:51:30Z
392300279,robgeb,336460,1,36682395,2016-01-19T15:51:30Z
392300280,robgeb,336460,1,36682395,2016-01-19T15:51:30Z
392300283,robgeb,336460,1,36682395,2016-01-19T15:51:30Z
392300286,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300287,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300288,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300289,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300290,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300291,robgeb,336460,1,36682395,2016-01-19T15:51:31Z
392300292,robgeb,336460,1,36682395,2016-01-19T15:51:32Z
392300293,robgeb,336460,1,36682395,2016-01-19T15:51:32Z
392300294,robgeb,336460,2,36695868,2016-01-20T09:08:09Z
392300295,robgeb,336460,1,36682395,2016-01-19T15:51:32Z
392300296,robgeb,336460,1,36682395,2016-01-19T15:51:32Z
392300297,robgeb,336460,1,36682395,2016-01-19T15:51:32Z
392300298,robgeb,336460,2,36688714,2016-01-19T21:13:49Z
392300299,robgeb,336460,1,36682395,2016-01-19T15:51:33Z
392300301,robgeb,336460,3,36729974,2016-01-21T22:10:10Z
392300304,robgeb,336460,1,36682395,2016-01-19T15:51:33Z
392300305,robgeb,336460,3,36729974,2016-01-21T22:10:11Z
392300306,robgeb,336460,1,36682395,2016-01-19T15:51:33Z
392300307,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300308,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300309,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300310,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300311,robgeb,336460,2,36688587,2016-01-19T21:00:23Z
392300312,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300313,robgeb,336460,1,36682395,2016-01-19T15:51:34Z
392300314,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300315,robgeb,336460,2,36688587,2016-01-19T21:00:23Z
392300316,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300317,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300318,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300319,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300320,robgeb,336460,1,36682395,2016-01-19T15:51:35Z
392300321,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300322,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300323,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300324,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300325,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300326,robgeb,336460,1,36682395,2016-01-19T15:51:36Z
392300328,robgeb,336460,2,36864409,2016-01-28T20:18:20Z
392300329,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300330,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300331,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300332,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300333,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300334,robgeb,336460,1,36682395,2016-01-19T15:51:37Z
392300335,robgeb,336460,2,46890179,2017-03-16T07:58:30Z
392300336,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300337,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300338,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300339,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300340,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300341,robgeb,336460,1,36682395,2016-01-19T15:51:38Z
392300342,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300343,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300344,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300345,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300346,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300347,robgeb,336460,2,36688714,2016-01-19T21:13:20Z
392300348,robgeb,336460,2,36864409,2016-01-28T20:18:20Z
392300349,robgeb,336460,1,36682395,2016-01-19T15:51:39Z
392300350,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300351,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300352,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300353,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300354,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300355,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300356,robgeb,336460,1,36682395,2016-01-19T15:51:40Z
392300357,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300358,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300359,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300360,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300361,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300362,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300363,robgeb,336460,1,36682395,2016-01-19T15:51:41Z
392300364,robgeb,336460,2,36688587,2016-01-19T21:00:23Z
392300365,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300366,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300367,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300368,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300369,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300370,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300371,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300372,robgeb,336460,1,36682395,2016-01-19T15:51:42Z
392300373,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300374,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300375,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300376,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300377,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300378,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300379,robgeb,336460,1,36682395,2016-01-19T15:51:43Z
392300380,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300381,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300382,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300383,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300384,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300385,robgeb,336460,1,36682395,2016-01-19T15:51:44Z
392300386,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300387,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300388,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300389,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300390,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300391,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300392,robgeb,336460,1,36682395,2016-01-19T15:51:45Z
392300393,robgeb,336460,1,36682395,2016-01-19T15:51:46Z
392300396,robgeb,336460,1,36682395,2016-01-19T15:51:46Z
392300400,robgeb,336460,1,36682395,2016-01-19T15:51:46Z
392300405,robgeb,336460,1,36682395,2016-01-19T15:51:46Z
392300410,robgeb,336460,1,36682395,2016-01-19T15:51:46Z
392300415,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300418,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300421,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300423,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300426,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300429,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300431,robgeb,336460,1,36682395,2016-01-19T15:51:47Z
392300433,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300435,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300437,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300438,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300439,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300440,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300441,robgeb,336460,1,36682395,2016-01-19T15:51:48Z
392300442,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300443,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300444,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300445,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300446,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300447,robgeb,336460,1,36682395,2016-01-19T15:51:49Z
392300448,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300449,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300450,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300451,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300452,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300453,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300454,robgeb,336460,1,36682395,2016-01-19T15:51:50Z
392300455,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300456,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300457,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300458,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300459,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300460,robgeb,336460,1,36682395,2016-01-19T15:51:51Z
392300461,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300462,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300464,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300465,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300466,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300467,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300468,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300469,robgeb,336460,1,36682395,2016-01-19T15:51:52Z
392300470,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300471,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300472,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300473,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300475,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300476,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300477,robgeb,336460,1,36682395,2016-01-19T15:51:53Z
392300478,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300479,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300480,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300481,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300482,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300483,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300484,robgeb,336460,1,36682395,2016-01-19T15:51:54Z
392300485,robgeb,336460,1,36682395,2016-01-19T15:51:55Z
392300486,robgeb,336460,1,36682395,2016-01-19T15:51:55Z
392300487,robgeb,336460,1,36682395,2016-01-19T15:51:55Z
392300488,robgeb,336460,1,36682395,2016-01-19T15:51:55Z
392486567,MCM7,2421207,1,36705835,2016-01-20T17:35:01Z
392486572,Easky30,1732559,2,38883755,2016-04-26T11:14:56Z
392486579,petermdamato,1329780,2,45574092,2017-01-27T20:46:55Z
392494865,ALE!,40023,2,36707054,2016-01-20T18:43:32Z
392494959,ALE!,40023,1,36707054,2016-01-20T18:43:32Z
392494960,ALE!,40023,1,36707054,2016-01-20T18:43:32Z
392494961,ALE!,40023,1,36707054,2016-01-20T18:43:32Z
392494962,ALE!,40023,1,36707054,2016-01-20T18:43:32Z
392495062,ALE!,40023,1,36707054,2016-01-20T18:44:32Z
392495063,ALE!,40023,1,36707054,2016-01-20T18:44:32Z
392495064,ALE!,40023,1,36707054,2016-01-20T18:44:32Z
392528993,ALE!,40023,2,47022585,2017-03-20T20:09:58Z
392786125,riordan,334742,1,36740782,2016-01-22T15:04:27Z
394093545,headwatersolver,3521724,5,37330711,2016-02-20T15:44:43Z
394093546,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093547,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093548,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093549,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093550,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093551,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093552,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093553,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093554,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093555,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093556,robgeb,336460,1,36837907,2016-01-27T14:11:55Z
394093557,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093558,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093559,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093560,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093561,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093562,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093563,robgeb,336460,1,36837907,2016-01-27T14:11:56Z
394093564,robgeb,336460,3,36897742,2016-01-30T12:59:14Z
394173648,MCM7,2421207,4,37127698,2016-02-10T15:55:50Z
394355248,ALE!,40023,2,40652520,2016-07-11T15:05:57Z
394355283,ALE!,40023,3,39931754,2016-06-10T15:05:05Z
394355285,ALE!,40023,3,39931754,2016-06-10T15:13:48Z
394395232,robgeb,336460,1,36860261,2016-01-28T16:29:17Z
394395233,robgeb,336460,1,36860261,2016-01-28T16:29:17Z
394395234,robgeb,336460,1,36860261,2016-01-28T16:29:17Z
394395235,robgeb,336460,1,36860261,2016-01-28T16:29:17Z
394395236,robgeb,336460,1,36860261,2016-01-28T16:29:18Z
394395237,robgeb,336460,2,37100579,2016-02-09T12:41:08Z
394395238,robgeb,336460,2,37100579,2016-02-09T12:41:08Z
394620705,Luis36995,1829683,3,39568174,2016-05-25T21:49:17Z
394620709,robgeb,336460,1,36880220,2016-01-29T14:14:42Z
394620711,robgeb,336460,1,36880220,2016-01-29T14:14:42Z
394715085,ALE!,40023,1,36887691,2016-01-29T20:53:49Z
394715087,ALE!,40023,1,36887691,2016-01-29T20:53:49Z
394896669,robgeb,336460,1,36897742,2016-01-30T12:58:55Z
394896670,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
394896671,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
394896672,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
394896673,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
394896674,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
394896675,robgeb,336460,1,36897742,2016-01-30T12:58:56Z
395307942,robgeb,336460,1,36939048,2016-02-01T15:29:40Z
395307943,robgeb,336460,1,36939048,2016-02-01T15:29:40Z
395307944,robgeb,336460,1,36939048,2016-02-01T15:29:40Z
395307945,robgeb,336460,1,36939048,2016-02-01T15:29:40Z
395307946,robgeb,336460,1,36939048,2016-02-01T15:29:41Z
395442102,robgeb,336460,1,36946832,2016-02-01T21:41:30Z
395442103,robgeb,336460,1,36946832,2016-02-01T21:41:30Z
395457611,robgeb,336460,1,36948139,2016-02-01T23:04:37Z
395457612,robgeb,336460,1,36948139,2016-02-01T23:04:37Z
395457614,robgeb,336460,1,36948139,2016-02-01T23:04:38Z
395457615,robgeb,336460,1,36948139,2016-02-01T23:04:38Z
395457616,robgeb,336460,1,36948139,2016-02-01T23:04:38Z
395457617,robgeb,336460,1,36948139,2016-02-01T23:04:38Z
395457618,robgeb,336460,1,36948139,2016-02-01T23:04:38Z
395457619,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457620,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457621,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457622,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457623,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457624,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457625,robgeb,336460,1,36948139,2016-02-01T23:04:39Z
395457626,robgeb,336460,1,36948139,2016-02-01T23:04:40Z
395457627,robgeb,336460,1,36948139,2016-02-01T23:04:40Z
395476666,robgeb,336460,1,36949706,2016-02-02T03:00:33Z
395476667,robgeb,336460,1,36949706,2016-02-02T03:00:33Z
395476668,robgeb,336460,1,36949706,2016-02-02T03:00:33Z
395486082,robgeb,336460,2,43671708,2016-11-15T14:12:03Z
395678162,robgeb,336460,1,36967370,2016-02-02T22:09:07Z
395678163,robgeb,336460,1,36967370,2016-02-02T22:09:07Z
395678164,robgeb,336460,1,36967370,2016-02-02T22:09:07Z
395678165,robgeb,336460,2,37861226,2016-03-16T04:20:55Z
395678166,robgeb,336460,1,36967370,2016-02-02T22:09:07Z
395985758,wolfgang8741,307520,3,40789592,2016-07-16T23:32:16Z
396056598,Javier de la Torre,77476,1,37004685,2016-02-04T18:44:21Z
396056599,Javier de la Torre,77476,1,37004685,2016-02-04T18:44:21Z
396354235,ALE!,40023,4,49378153,2017-06-08T19:50:45Z
396444293,SH17,2591427,3,47604347,2017-04-09T21:16:55Z
396444294,ALE!,40023,6,49168042,2017-06-01T15:22:51Z
396444295,SH17,2591427,4,47604347,2017-04-09T21:16:56Z
396664125,robgeb,336460,1,37074619,2016-02-08T08:36:47Z
396664129,robgeb,336460,1,37074619,2016-02-08T08:36:47Z
396664132,robgeb,336460,2,37074619,2016-02-08T08:43:46Z
396664136,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664138,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664139,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664140,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664141,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664142,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664144,robgeb,336460,1,37074619,2016-02-08T08:36:48Z
396664146,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396664149,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396664150,robgeb,336460,2,37074619,2016-02-08T08:43:46Z
396664151,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396664152,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396664153,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396664154,robgeb,336460,1,37074619,2016-02-08T08:36:49Z
396665013,robgeb,336460,1,37074619,2016-02-08T08:43:45Z
396666188,robgeb,336460,1,37074619,2016-02-08T08:50:37Z
396690654,robgeb,336460,2,37077568,2016-02-08T11:35:48Z
396690655,robgeb,336460,2,37077568,2016-02-08T11:35:48Z
396690656,robgeb,336460,2,37077568,2016-02-08T11:35:49Z
396893359,robgeb,336460,1,37100579,2016-02-09T12:48:11Z
397795463,TheBestIdea,298513,7,47247679,2017-03-29T03:58:12Z
397795464,TheBestIdea,298513,5,47247679,2017-03-29T03:58:12Z
398375603,ALE!,40023,2,44432888,2016-12-15T21:01:38Z
398376118,ALE!,40023,4,37271258,2016-02-17T17:10:30Z
398376119,ALE!,40023,2,37271258,2016-02-17T17:12:59Z
398376120,ALE!,40023,4,37271258,2016-02-17T17:10:30Z
398376158,ALE!,40023,2,37271258,2016-02-17T17:11:37Z
398379295,ALE!,40023,2,37271258,2016-02-17T17:10:28Z
398379296,ALE!,40023,3,40584369,2016-07-08T17:57:25Z
398379297,ALE!,40023,2,37271258,2016-02-17T17:11:37Z
398379298,ALE!,40023,2,37271258,2016-02-17T17:10:30Z
398379299,ALE!,40023,2,37271258,2016-02-17T17:10:31Z
398379300,ALE!,40023,3,40102077,2016-06-17T19:13:16Z
398379301,ALE!,40023,2,37271258,2016-02-17T17:10:28Z
398379302,ALE!,40023,2,37271258,2016-02-17T17:10:31Z
398379303,ALE!,40023,2,37271258,2016-02-17T17:11:37Z
398379304,ALE!,40023,2,37271258,2016-02-17T17:10:28Z
398379305,ALE!,40023,1,37271258,2016-02-17T17:01:57Z
398379306,ALE!,40023,2,37271258,2016-02-17T17:10:32Z
398379307,ALE!,40023,2,37271258,2016-02-17T17:10:31Z
398379308,ALE!,40023,2,37271258,2016-02-17T17:10:32Z
398379309,ALE!,40023,2,37271258,2016-02-17T17:10:31Z
398379310,ALE!,40023,2,37271258,2016-02-17T17:10:30Z
398379311,ALE!,40023,2,37271258,2016-02-17T17:10:31Z
398379312,ALE!,40023,2,37271258,2016-02-17T17:10:29Z
398379313,ALE!,40023,2,37271258,2016-02-17T17:10:30Z
398379314,ALE!,40023,2,37273799,2016-02-17T19:14:57Z
398380561,ALE!,40023,1,37271258,2016-02-17T17:10:27Z
398380563,ALE!,40023,2,40653660,2016-07-11T15:55:47Z
398380565,ALE!,40023,1,37271258,2016-02-17T17:10:27Z
398380567,ALE!,40023,1,37271258,2016-02-17T17:10:27Z
398380568,ALE!,40023,1,37271258,2016-02-17T17:10:28Z
398380570,ALE!,40023,2,49574724,2017-06-15T21:24:23Z
398380572,ALE!,40023,1,37271258,2016-02-17T17:10:28Z
398380574,ALE!,40023,1,37271258,2016-02-17T17:10:28Z
398399403,ALE!,40023,1,37273799,2016-02-17T19:14:57Z
398400191,ALE!,40023,1,37273799,2016-02-17T19:20:20Z
398400192,ALE!,40023,1,37273799,2016-02-17T19:20:20Z
398400193,ALE!,40023,2,40213270,2016-06-22T20:07:39Z
398400194,ALE!,40023,1,37273799,2016-02-17T19:20:20Z
398400195,ALE!,40023,2,40213270,2016-06-22T20:07:39Z
398400196,ALE!,40023,1,37273799,2016-02-17T19:20:20Z
398440363,Devin_Lopez,3618905,1,37278994,2016-02-18T01:41:39Z
398568732,42429,42429,1,37294181,2016-02-18T18:23:48Z
398623530,daniel_solow,1954307,3,50418539,2017-07-19T22:18:33Z
398623531,daniel_solow,1954307,5,50418539,2017-07-19T22:18:34Z
398779198,headwatersolver,3521724,1,37315588,2016-02-19T19:13:18Z
398779201,ALE!,40023,2,38731808,2016-04-20T15:45:50Z
398779202,karitotp,2748195,3,39563705,2016-05-25T18:48:32Z
398779203,ALE!,40023,5,40689008,2016-07-12T15:57:02Z
398808023,robgeb,336460,5,45512163,2017-01-26T13:44:46Z
398927705,robgeb,336460,3,45073715,2017-01-11T11:43:36Z
398927706,headwatersolver,3521724,1,37330711,2016-02-20T15:44:37Z
398927707,marthaleena,5659851,4,50198774,2017-07-11T10:58:42Z
398927708,TheBestIdea,298513,2,46143789,2017-02-16T17:53:20Z
398927709,TheBestIdea,298513,2,46144315,2017-02-16T18:15:25Z
398927713,headwatersolver,3521724,1,37330711,2016-02-20T15:44:38Z
398927714,CitymapperHQ,2818856,2,42989976,2016-10-18T17:37:45Z
398927715,headwatersolver,3521724,1,37330711,2016-02-20T15:44:38Z
398927716,tre1994,6297222,2,50730016,2017-07-31T18:24:31Z
398927717,headwatersolver,3521724,1,37330711,2016-02-20T15:44:38Z
398927718,ALE!,40023,2,41022531,2016-07-25T20:49:16Z
398927719,ALE!,40023,3,41803828,2016-08-30T14:55:22Z
398927720,robgeb,336460,2,45945314,2017-02-09T11:55:34Z
399173816,robgeb,336460,1,37361301,2016-02-22T08:24:50Z
399178059,robgeb,336460,1,37361301,2016-02-22T08:53:51Z
399178062,robgeb,336460,1,37361301,2016-02-22T08:53:51Z
399178066,robgeb,336460,1,37361301,2016-02-22T08:53:51Z
399178068,robgeb,336460,1,37361301,2016-02-22T08:53:52Z
399179950,robgeb,336460,1,37361301,2016-02-22T09:07:44Z
399183263,robgeb,336460,2,45882623,2017-02-07T11:29:49Z
399238430,robgeb,336460,1,37367621,2016-02-22T13:51:20Z
399238431,robgeb,336460,1,37367621,2016-02-22T13:51:20Z
399238432,robgeb,336460,1,37367621,2016-02-22T13:51:20Z
399256097,tre1994,6297222,4,50730016,2017-07-31T18:24:31Z
399476527,robgeb,336460,1,37391316,2016-02-23T15:25:27Z
399476528,robgeb,336460,1,37391316,2016-02-23T15:25:27Z
399476529,robgeb,336460,1,37391316,2016-02-23T15:25:27Z
399476530,robgeb,336460,1,37391316,2016-02-23T15:25:28Z
399476531,robgeb,336460,1,37391316,2016-02-23T15:25:28Z
399476532,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476533,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476534,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476535,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476536,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476537,robgeb,336460,1,37391316,2016-02-23T15:25:29Z
399476538,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476539,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476540,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476541,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476542,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476543,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476544,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476545,robgeb,336460,1,37391316,2016-02-23T15:25:30Z
399476546,robgeb,336460,1,37391316,2016-02-23T15:25:31Z
399481068,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
399481069,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
399481070,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
399481071,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
399481072,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
399481073,robgeb,336460,1,37391316,2016-02-23T15:50:12Z
400014249,nvk,131996,14,49707701,2017-06-21T00:19:17Z
403842582,ced361,5192060,5,45490946,2017-01-25T21:43:52Z
403990960,robgeb,336460,1,37861226,2016-03-16T04:20:44Z
403990961,robgeb,336460,1,37861226,2016-03-16T04:20:44Z
403990962,robgeb,336460,1,37861226,2016-03-16T04:20:44Z
403990963,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990964,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990965,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990966,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990967,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990968,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990969,robgeb,336460,1,37861226,2016-03-16T04:20:45Z
403990970,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990971,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990972,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990973,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990974,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990975,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990976,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990977,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990978,robgeb,336460,1,37861226,2016-03-16T04:20:46Z
403990979,robgeb,336460,1,37861226,2016-03-16T04:20:47Z
403990980,robgeb,336460,1,37861226,2016-03-16T04:20:47Z
