id,key,value,type 
4178936435,shop,supermarket,regular
4178936437,amenity,cafe,regular
4181413203,housenumber,32,addr
4181413203,street,East 7th Street,addr
4181413203,amenity,restaurant,regular
4181413203,name,East Village Thai,regular
4181444792,housenumber,176,addr
4181444792,street,2nd Avenue,addr
4181444792,amenity,restaurant,regular
4181444792,cuisine,pizza,regular
4181444792,name,Numero 28 pizzeria,regular
4184001252,city,New York,addr
4184001252,housenumber,234,addr
4184001252,postcode,10036,addr
4184001252,state,NY,addr
4184001252,street,West 42nd Street,addr
4184001252,description,"CitySights NY operates hop on, hop off bus tours in New York City. Our fleet of double decker top seating buses will provide you with the best view of skylines in NYC. Come ride with us on a journey to learn about the famous city that never sleep. The ni",regular
4184001252,name,CitySights NY,regular
4184001252,phone,+1 212 8122700,regular
4184001252,tourism,sightseeing,regular
4184001252,website,http://www.citysightsny.com,regular
4186110812,housenumber,54,addr
4186110812,street,West 31st Street,addr
4186110812,amenity,bar,regular
4186110812,name,O'Reileys ,regular
4187349115,city,New York,addr
4187349115,housenumber,230,addr
4187349115,street,Park Avenue,addr
4187349115,amenity,food_court,regular
4187349115,name,Urbanspace Vanderbilt,regular
4187576126,amenity,marketplace,regular
4187576126,website,http://licflea.com/,contact
4187576126,name,LIC Flea & Food,regular
4187576126,opening_hours,Apr-Oct Sa-Su 11:00-18:00,regular
4187576127,access,permissive,regular
4187576127,amenity,toilets,regular
4187576127,drinking_water,no,regular
4187576127,fee,no,regular
4187576127,disposal,chemical,toilets
4187576127,position,seated;urinal,toilets
4187576127,unisex,yes,regular
4187576127,wheelchair,no,regular
4188132390,housenumber,811,addr
4188132390,street,8th Avenue,addr
4188132390,amenity,restaurant,regular
4188132390,name,Kung Fu Little Steamed Buns,regular
4190039995,street,Vanderbilt Avenue,addr
4190039995,amenity,restaurant,regular
4190039995,name,Urban Space ,regular
4191917275,highway,crossing,regular
4191917276,highway,crossing,regular
4191922366,highway,crossing,regular
4191922368,highway,crossing,regular
4191922369,highway,crossing,regular
4192286193,street,East 31st Street,addr
4192286193,name,HOME,regular
4192286193,tourism,hotel,regular
4193415422,city,New York,addr
4193415422,housenumber,969,addr
4193415422,postcode,10022,addr
4193415422,state,NY,addr
4193415422,street,3rd Avenue,addr
4193415422,email,nissim2006@gmail.com,contact
4193415422,facebook,https://www.facebook.com/Lennys-Barber-Shop-561025004039991/info/?tab=page_info,contact
4193415422,google_plus,https://plus.google.com/106894903760122414851/about,contact
4193415422,website,http://lennysbarbershopny.com,contact
4193415422,youtube,https://www.youtube.com/watch?v=ihBxe798qAs,contact
4193415422,en,"Barber Shop, Shave, Haircut, Hair Coloring, Hair Color, Hair Style, Beard Trims, Tapers, Buzz Cuts, Mens Haircuts",description
4193415422,name,Lenny's Barber Shop,regular
4193415422,phone,+1 212 8880144,regular
4193415422,shop,hairdresser,regular
4193555491,housenumber,55,addr
4193555491,street,West 35th Street,addr
4193555491,amenity,restaurant,regular
4193555491,cuisine,korean,regular
4193555491,name,Cho Dang Gol,regular
4193555491,phone,12126958222,regular
4195507597,internet_access,wlan,regular
4195507597,name,Brooklynites Laundry,regular
4195507597,opening_hours,Mo-Fr 08:00-22:00; Sa-Su 07:00-22:00,regular
4195507597,phone,+17186091212,regular
4195507597,shop,laundry,regular
4195507701,amenity,fast_food,regular
4195507701,cuisine,mexican,regular
4195507701,name,Taco Bell,regular
4195507701,opening_hours,Mo-Sa 10:30-23:00; Su 11:00-22:00,regular
4198113799,city,New York,addr
4198113799,housenumber,13,addr
4198113799,postcode,10016,addr
4198113799,state,NY,addr
4198113799,street,East 37th Street,addr
4198113799,amenity,restaurant,regular
4198113799,cuisine,chinese,regular
4198113799,delivery,yes,regular
4198113799,name,Cafe China,regular
4198113799,opening_hours,"Su-We 11:00-22:30, Th-Sa 11:00-23:30",regular
4198113799,outdoor_seating,no,regular
4198113799,smoking,outside,regular
4198113799,takeaway,yes,regular
4198113799,website,http://www.cafechinanyc.com/,regular
4199091725,access,no,regular
4199091725,barrier,gate,regular
4199098159,barrier,gate,regular
4199854393,amenity,fast_food,regular
4199854393,name,BLT Burger,regular
4202401314,city,New York,addr
4202401314,housenumber,245,addr
4202401314,postcode,10016,addr
4202401314,state,NY,addr
4202401314,street,5th Avenue,addr
4202401314,description,"Enigma Technologies, Inc.",regular
4202401314,level,17,regular
4202401314,name,Enigma.io,regular
4202401314,website,http://enigma.io/,regular
4202401314,wheelchair,yes,regular
4202401314,wikipedia,en:Enigma.io,regular
4202700292,housenumber,113,addr
4202700292,street,Jane Street,addr
4202700292,amenity,restaurant,regular
4202700292,cuisine,french,regular
4202700292,name,Café Gitane,regular
4202700292,opening_hours,Su-Th 07:00-00:00; Fr-Sa 07:00-01:00,regular
4202805400,postcode,NY 10003,addr
4202805400,amenity,fast_food,regular
4202805400,internet_access,wlan,regular
4202805400,name,McDonald's,regular
4202805400,opening_hours,24/7,regular
4202805400,phone,+1 212-529-9660,regular
4202805400,website,mcdonalds.com,regular
4203185653,amenity,restaurant,regular
4203185653,cuisine,spanish,regular
4203185653,name,yerba buena,regular
4203545989,housenumber,112,addr
4203545989,street,MacDougal Street,addr
4203545989,amenity,restaurant,regular
4203545989,cuisine,crepe,regular
4203545989,name,Creperie,regular
4203545989,phone,212-253-6705,regular
4203603696,amenity,bar,regular
4203603696,name,Olive Tree Cafe,regular
4204407390,housenumber,120,addr
4204407390,street,West 44th Street,addr
4204407390,name,Mela hotel,regular
4204407390,tourism,hotel,regular
4204915989,street,Hudson Street,addr
4204915989,amenity,cafe,regular
4204915989,name,High Street on Hudson,regular
4205203289,aeroway,gate,regular
4205203289,name,BLADE Aqua Lounge,regular
4205203289,phone,+1 844 359 2523,regular
4205203289,port,seaplane,regular
4205203289,website,https://www.flyblade.com,regular
4205438911,aeroway,helipad,regular
4205438911,name,BLADE Lounge East,regular
4205438911,phone,+1 844 359 2523,regular
4205438911,website,https://www.flyblade.com,regular
4205806451,name,BLADE Operations,regular
4205806451,office,company,regular
4205806451,opening_hours,24/7,regular
4205806451,phone,(844)-359-2523,regular
4207313499,highway,crossing,regular
4207313504,highway,crossing,regular
4208955389,housenumber,535,addr
4208955389,street,Hudson Street,addr
4208955389,amenity,cafe,regular
4208955389,name,Sweet Corner Bakeshop,regular
4209993289,street,Bleecker Street,addr
4209993289,amenity,restaurant,regular
4209993289,cuisine,mexican,regular
4209993289,name,Tacombi,regular
4209993289,website,http://tacombi.com/locations/bleecker-street,regular
4210173133,city,New York,addr
4210173133,housenumber,171,addr
4210173133,postcode,10003,addr
4210173133,state,NY,addr
4210173133,street,1st Avenue,addr
4210173133,amenity,restaurant,regular
4210173133,cuisine,asian;japanese;noodles,regular
4210173133,description,Momofuku serves ramen and a roster of dishes that changes with the seasons. Noodle Bar only takes reservations for the fried chicken and the caviar and fried chicken meals for 4-8 people.,regular
4210173133,name,Momofuku Noodle Bar,regular
4210173133,opening_hours,"Mo-Th 12:00-16:30, 17:30-23:00;Fr 12:00-16:30, 17:30-01:00;Sa 12:00-16:00, 17:30-01:00;Su 12:00-16:00, 17:30-23:00",regular
4210173133,website,https://noodlebar-ny.momofuku.com/,regular
4212376889,amenity,cafe,regular
4212376889,name,The Elk,regular
4212376889,opening_hours,"Mo-Fr 07:00-19:00, Sa-Su 08:00-19:00",regular
4212376889,phone,+1 212 933 4780,regular
4212376889,website,http://www.theelknyc.com/,regular
4213575394,postcode,10036,addr
4213575394,amenity,cafe,regular
4213575394,cuisine,cake;donut,regular
4213575394,name,Dough Doughnuts,regular
4213575394,en,Dough,name
4213575394,opening_hours,Mo-Fr 06:00-18:00; Sa 07:00-18:00,regular
4213578591,amenity,cafe,regular
4213578591,name,Carve Café ,regular
4214275589,amenity,bar,regular
4214275589,name,230 Fifth,regular
4216045798,crossing,traffic_signals,regular
4216045798,highway,crossing,regular
4216045800,crossing,traffic_signals,regular
4216045800,highway,crossing,regular
4216045802,crossing,traffic_signals,regular
4216045802,highway,crossing,regular
4216045804,crossing,traffic_signals,regular
4216045804,highway,crossing,regular
4216045808,crossing,traffic_signals,regular
4216045808,highway,crossing,regular
4216045810,crossing,traffic_signals,regular
4216045810,highway,crossing,regular
4216045821,crossing,traffic_signals,regular
4216045821,highway,crossing,regular
4216045828,crossing,traffic_signals,regular
4216045828,highway,crossing,regular
4216045832,crossing,traffic_signals,regular
4216045832,highway,crossing,regular
4216045834,crossing,traffic_signals,regular
4216045834,highway,crossing,regular
4216045835,crossing,traffic_signals,regular
4216045835,highway,crossing,regular
4216045838,crossing,traffic_signals,regular
4216045838,highway,crossing,regular
4216045840,crossing,traffic_signals,regular
4216045840,highway,crossing,regular
4216045847,crossing,traffic_signals,regular
4216045847,highway,crossing,regular
4216045848,crossing,traffic_signals,regular
4216045848,highway,crossing,regular
4216045849,crossing,traffic_signals,regular
4216045849,highway,crossing,regular
4216045851,crossing,traffic_signals,regular
4216045851,highway,crossing,regular
4216045852,crossing,traffic_signals,regular
4216045852,highway,crossing,regular
4216045854,crossing,traffic_signals,regular
4216045854,highway,crossing,regular
4216055440,crossing,traffic_signals,regular
4216055440,highway,crossing,regular
4216237581,amenity,restaurant,regular
4216237581,name,BEA,regular
4216237581,phone,+1 212 602 1910,regular
4216237581,website,http://www.beanyc.com/,regular
4216669489,housenumber,177,addr
4216669489,street,7th Avenue South,addr
4216669489,amenity,pub,regular
4216669489,internet_access,wlan,regular
4216669489,name,Village Vanguard,regular
4216669489,opening_hours,Mo-Su 19:00-00:00,regular
4216669489,phone,+12122554037,regular
4216669489,website,villagevanguard.com,regular
4216669489,wikidata,Q670623,regular
4216669489,wikipedia,en:Village Vanguard,regular
4216669490,housenumber,124,addr
4216669490,street,MacDougal Street,addr
4216669490,amenity,bar,regular
4216669490,name,Old Rabbit Club,regular
4216669490,opening_hours,Mo-Su 18:00-16:00,regular
4216669490,phone,+1 212 254 0575,regular
4217644287,city,New York,addr
4217644287,housenumber,132,addr
4217644287,postcode,10017,addr
4217644287,state,NY,addr
4217644287,street,E 43rd Street,addr
4217644287,description,Record Nations is dedicated to helping homes and businesses with all types of data conversion projects.,regular
4217644287,name,Record Nations,regular
4217644287,office,company,regular
4217644287,phone,(917) 633-4642,regular
4217644287,website,https://www.recordnations.com/featured/new-york-city,regular
4218407489,street,Waverly Place,addr
4218407489,amenity,bar,regular
4218407489,internet_access,wlan,regular
4218407489,name,White Oak Tavern,regular
4220188487,city,New York,addr
4220188487,housenumber,137,addr
4220188487,postcode,10011,addr
4220188487,state,NY,addr
4220188487,street,West 14th Street,addr
4220188487,artwork_type,video_game,regular
4220188487,internet_access,yes,regular
4220188487,level,2,regular
4220188487,name,Babycastles,regular
4220188487,operator,QWOP Bear,regular
4220188487,tourism,artwork,regular
4220188487,website,http://babycastles.com,regular
4221091789,housenumber,173,addr
4221091789,amenity,restaurant,regular
4221091789,name,Westville East,regular
4224363289,name,Museo del Sexo,regular
4224363289,es,Pag 48 NYGuide /// Sunday - Thursday: 10:00 AM (last ticket 08:00 PM) /// Friday and Saturday: 11:00AM -11:00PM,name
4224363289,tourism,museum,regular
4226250889,housenumber,226,addr
4226250889,street,West 44th Street,addr
4226250889,name,Cake Boss,regular
4226250889,shop,confectionery,regular
4227278392,housenumber,28,addr
4227278392,street,9th Avenue,addr
4227278392,amenity,cafe,regular
4227278392,name,Kobrick Coffee,regular
4227592991,housenumber,118,addr
4227592991,street,Greenwich Avenue,addr
4227592991,amenity,restaurant,regular
4227592991,cuisine,italian,regular
4227592991,name,Rossopomodoro,regular
4229087494,housenumber,226,addr
4229087494,street,West 44th Street,addr
4229087494,name,Star Wars and The Power of Costume,regular
4229087494,tourism,museum,regular
4230323498,artist_name,Robert Indiana,regular
4230323498,name,Love,regular
4230323498,tourism,artwork,regular
4230323498,wikipedia,en:Love (sculpture),regular
4230588256,city,New York City,addr
4230588256,housenumber,265 w,addr
4230588256,postcode,10018,addr
4230588256,state,NY,addr
4230588256,street,West 37th Street,addr
4230588256,amenity,cafe,regular
4230588256,cuisine,coffee_shop,regular
4230588256,name,Ramini espresso bar,regular
4230588256,smoking,no,regular
4231956390,name,PRETZEL,regular
4231956390,shop,bakery,regular
4232157900,craft,shoemaker,regular
4232157900,name,Eddi's,regular
4234074581,housenumber,124,addr
4234074581,street,Lexington Avenue,addr
4234074581,amenity,restaurant,regular
4234074581,cuisine,nepalese,regular
4234074581,name,Dhaulagiri Kitchen,regular
4234425008,crossing,traffic_signals,regular
4234425008,highway,crossing,regular
4234425009,crossing,traffic_signals,regular
4234425009,highway,crossing,regular
4234425011,crossing,traffic_signals,regular
4234425011,highway,crossing,regular
4234425012,crossing,traffic_signals,regular
4234425012,highway,crossing,regular
4234425014,crossing,traffic_signals,regular
4234425014,highway,crossing,regular
4234425015,crossing,traffic_signals,regular
4234425015,highway,crossing,regular
4234425016,crossing,traffic_signals,regular
4234425016,highway,crossing,regular
4234425017,crossing,traffic_signals,regular
4234425017,highway,crossing,regular
4234425018,crossing,traffic_signals,regular
4234425018,highway,crossing,regular
4234425019,crossing,traffic_signals,regular
4234425019,highway,crossing,regular
4234425020,crossing,traffic_signals,regular
4234425020,highway,crossing,regular
4234425021,crossing,traffic_signals,regular
4234425021,highway,crossing,regular
4234425022,crossing,traffic_signals,regular
4234425022,highway,crossing,regular
4234425023,crossing,traffic_signals,regular
4234425023,highway,crossing,regular
4234425024,crossing,traffic_signals,regular
4234425024,highway,crossing,regular
4234425025,crossing,traffic_signals,regular
4234425025,highway,crossing,regular
4234425026,crossing,traffic_signals,regular
4234425026,highway,crossing,regular
4234425027,crossing,traffic_signals,regular
4234425027,highway,crossing,regular
4234425028,crossing,traffic_signals,regular
4234425028,highway,crossing,regular
4234425029,crossing,traffic_signals,regular
4234425029,highway,crossing,regular
4234425030,crossing,traffic_signals,regular
4234425030,highway,crossing,regular
4234425032,crossing,traffic_signals,regular
4234425032,highway,crossing,regular
4234425033,crossing,traffic_signals,regular
4234425033,highway,crossing,regular
4234425034,crossing,traffic_signals,regular
4234425034,highway,crossing,regular
4234425035,crossing,traffic_signals,regular
4234425035,highway,crossing,regular
4234425036,crossing,traffic_signals,regular
4234425036,highway,crossing,regular
4234425037,crossing,traffic_signals,regular
4234425037,highway,crossing,regular
4234425039,crossing,traffic_signals,regular
4234425039,highway,crossing,regular
4234425041,crossing,traffic_signals,regular
4234425041,highway,crossing,regular
4234425042,crossing,traffic_signals,regular
4234425042,highway,crossing,regular
4234425044,crossing,traffic_signals,regular
4234425044,highway,crossing,regular
4234425045,crossing,traffic_signals,regular
4234425045,highway,crossing,regular
4234425046,crossing,zebra,regular
4234425046,highway,crossing,regular
4234425047,crossing,traffic_signals,regular
4234425047,highway,crossing,regular
4234425048,crossing,traffic_signals,regular
4234425048,highway,crossing,regular
4234425049,crossing,traffic_signals,regular
4234425049,highway,crossing,regular
4234425050,crossing,traffic_signals,regular
4234425050,highway,crossing,regular
4234425051,crossing,traffic_signals,regular
4234425051,highway,crossing,regular
4234425052,crossing,traffic_signals,regular
4234425052,highway,crossing,regular
4234425053,crossing,traffic_signals,regular
4234425053,highway,crossing,regular
4234425054,crossing,traffic_signals,regular
4234425054,highway,crossing,regular
4234425055,crossing,traffic_signals,regular
4234425055,highway,crossing,regular
4234425056,crossing,traffic_signals,regular
4234425056,highway,crossing,regular
4234578190,crossing,traffic_signals,regular
4234578190,highway,crossing,regular
4234578192,crossing,traffic_signals,regular
4234578192,highway,crossing,regular
4234578193,crossing,traffic_signals,regular
4234578193,highway,crossing,regular
4234578194,crossing,traffic_signals,regular
4234578194,highway,crossing,regular
4234840590,amenity,restaurant,regular
4234840590,internet_access,wlan,regular
4234840590,name,Spicy Simphony,regular
4235716667,amenity,fast_food,regular
4235716667,cuisine,pizza,regular
4235716667,name,Ray's Pizza Bagel Cafe,regular
4235716667,website,http://www.rayspizzabagelcafe.com/,regular
4235733228,crossing,uncontrolled,regular
4235733228,highway,crossing,regular
4235733230,crossing,uncontrolled,regular
4235733230,highway,crossing,regular
4235733231,highway,stop,regular
4235733233,crossing,traffic_signals,regular
4235733233,highway,crossing,regular
4235733234,crossing,traffic_signals,regular
4235733234,highway,crossing,regular
4235733235,crossing,traffic_signals,regular
4235733235,highway,crossing,regular
4235734221,crossing,uncontrolled,regular
4235734221,highway,crossing,regular
4235734224,crossing,uncontrolled,regular
4235734224,highway,crossing,regular
4235738196,crossing,traffic_signals,regular
4235738196,highway,crossing,regular
4235738196,source,bing,regular
4235738199,crossing,traffic_signals,regular
4235738199,highway,crossing,regular
4235738199,source,bing,regular
4235738201,crossing,traffic_signals,regular
4235738201,highway,crossing,regular
4235738201,source,bing,regular
4235738202,crossing,traffic_signals,regular
4235738202,highway,crossing,regular
4235738202,source,bing,regular
4236104521,crossing,traffic_signals,regular
4236104521,highway,crossing,regular
4236104521,source,bing,regular
4236104522,crossing,traffic_signals,regular
4236104522,highway,crossing,regular
4236104522,source,bing,regular
4236104523,crossing,traffic_signals,regular
4236104523,highway,crossing,regular
4236104523,source,bing,regular
4236104524,crossing,traffic_signals,regular
4236104524,highway,crossing,regular
4236104524,source,bing,regular
4236104525,crossing,traffic_signals,regular
4236104525,highway,crossing,regular
4236104525,source,bing,regular
4236128018,amenity,parking,regular
4236128018,fee,yes,regular
4236128018,parking,underground,regular
4236711150,city,New York,addr
4236711150,housenumber,257,addr
4236711150,postcode,10001,addr
4236711150,state,NY,addr
4236711150,street,7th Avenue,addr
4236711150,amenity,restaurant,regular
4236711150,cuisine,italian,regular
4236711150,delivery,yes,regular
4236711150,level,1,regular
4236711150,name,Bella Napoli,regular
4236711150,phone,212-675-4050,regular
4236711150,takeaway,yes,regular
4236711150,website,http://bellanapoli.com/7ave/7-avenue.html,regular
4236846689,name,Rockefeller Center,regular
4236846689,ko,록펠러센터,name
4236846689,zh,洛克菲勒中心,name
4236846689,tourism,attraction,regular
4236846690,housenumber,75,addr
4236846690,postcode,10011,addr
4236846690,street,9th Avenue,addr
4236846690,name,Chelsea Market,regular
4236846690,ko,첼시마켓,name
4236846690,opening_hours,Mo-Sa 07:00-21:00; Su 08:00-20:00,regular
4236846690,phone,+12122436005,regular
4236846690,tourism,attraction,regular
4236846690,website,http://chelseamarket.com/,regular
4236850791,housenumber,550,addr
4236850791,street,Madison Avenue,addr
4236850791,name,Sony PlayStation Lounge,regular
4236850791,shop,electronics,regular
4239973094,highway,bus_stop,regular
4239973094,name,MADISON AV/E 55 ST,regular
4241743158,highway,crossing,regular
4243416298,housenumber,237,addr
4243416298,postcode,10011,addr
4243416298,street,8th Avenue,addr
4243416298,name,Chelsea Florist,regular
4243416298,opening_hours,Mo-Su 09:00-19:30,regular
4243416298,phone,+12129242821,regular
4243416298,shop,florist,regular
4243416298,website,chelseafloristnyc.com,regular
4243429396,housenumber,21,addr
4243429396,postcode,10019,addr
4243429396,street,West 52nd Street,addr
4243429396,amenity,bar,regular
4243429396,name,21 Club,regular
4243429396,opening_hours,Mo-Sa 17:30-22:00,regular
4243429396,phone,+12125827200,regular
4243429396,website,21club.com,regular
4243429396,wikidata,Q618114,regular
4243439483,amenity,bar,regular
4243439483,name,Haven Rooftop Bar,regular
4243439484,name,Sanctuary Hotel,regular
4243439484,tourism,hotel,regular
4244360547,crossing,traffic_signals,regular
4244360547,highway,crossing,regular
4244408921,crossing,uncontrolled,regular
4244408921,highway,crossing,regular
4244823109,city,New York,addr
4244823109,housenumber,4,addr
4244823109,postcode,10010,addr
4244823109,state,NY,addr
4244823109,street,West 22nd Street,addr
4244823109,amenity,restaurant,regular
4244823109,cuisine,seafood,regular
4244823109,level,1,regular
4244823109,name,Sagaponack,regular
4244823109,phone,212.229.2226,regular
4244823109,takeaway,yes,regular
4245257906,amenity,bank,regular
4245257906,name,HSBC,regular
4248338216,housenumber,523,addr
4248338216,postcode,10011,addr
4248338216,street,6th Avenue,addr
4248338216,amenity,college,regular
4248338216,level,3,regular
4248338216,name,DeRose Method Greenwich Village,regular
4248338216,pt,Método DeRose Greenwich Village,name
4248338216,network,DeRose Method,regular
4248338216,phone,+1 917 7270233,regular
4248338216,training,derose_method,regular
4248338216,website,http://www.derosemethodgreenwich.org,regular
4248928405,city,New York,addr
4248928405,housenumber,301-305,addr
4248928405,postcode,10017,addr
4248928405,street,East 45th Street,addr
4248928405,amenity,fast_food,regular
4248928405,cuisine,japanese,regular
4248928405,name,Teriyaki Boy,regular
4248928405,website,http://www.teriyakiboy-nyc.com/,regular
4249006825,crossing,uncontrolled,regular
4249006825,highway,crossing,regular
4249006826,crossing,traffic_signals,regular
4249006826,highway,crossing,regular
4249006827,crossing,uncontrolled,regular
4249006827,highway,crossing,regular
4249866289,name,Hotel Stanford,regular
4249866289,tourism,hotel,regular
4252536496,housenumber,11 E,addr
4252536496,postcode,NY 10010,addr
4252536496,name,National Museum of Maths (MoMaths),regular
4252536496,opening_hours,Mo-Su 10:00-17:00,regular
4252536496,tourism,museum,regular
4252536496,website,www.momath.org,regular
4252963690,housenumber,420,addr
4252963690,postcode,10016,addr
4252963690,street,Park Avenue South,addr
4252963690,internet_access,wlan,regular
4252963690,name,Gansevoort Park Avenue,regular
4252963690,phone,+12123172900,regular
4252963690,tourism,hotel,regular
4252963690,website,gansevoortpark.com,regular
4254159315,name,Court Square,regular
4254159315,public_transport,stop_position,regular
4254159315,subway,yes,regular
4254162518,name,Queensboro Plaza,regular
4254162518,public_transport,stop_position,regular
4254162518,subway,yes,regular
4254162519,name,Queensboro Plaza,regular
4254162519,public_transport,stop_position,regular
4254162519,subway,yes,regular
4254651771,city,New York,addr
4254651771,housenumber,103,addr
4254651771,postcode,10001,addr
4254651771,street,West 25th Street,addr
4254651771,name,Goodwill Industries Store & Donation Center,regular
4254651771,shop,clothes,regular
4254651771,website,http://www.goodwillnynj.org/,regular
4257817858,public_transport,stop_position,regular
4257817858,subway,yes,regular
4257817859,public_transport,stop_position,regular
4257817859,subway,yes,regular
4257874050,city,New York,addr
4257874050,housenumber,46,addr
4257874050,street,East 46th Street,addr
4257874050,amenity,restaurant,regular
4257874050,cuisine,steak_house,regular
4257874050,name,Wolfgang's Steakhouse,regular
4257973595,housenumber,26,addr
4257973595,postcode,10036,addr
4257973595,name,Audio46 Headphones,regular
4257973595,opening_hours,Mo-Fr 08:15-20:00; Sa 09:30-18:00; Su 11:00-19:00,regular
4257973595,phone,(212) 354-6424,regular
4257973595,shop,electronics,regular
4257973595,website,http://audio46.com/,regular
4257985392,postcode,10019,addr
4257985392,name,Radio City Apartament ,regular
4257985392,phone,(212) 730-0728,regular
4257985392,tourism,hotel,regular
4257985392,website,radiocityapartments.com,regular
4258004389,city,New York,addr
4258004389,housenumber,17,addr
4258004389,postcode,10022,addr
4258004389,street,East 57th Street,addr
4258004389,name,Christian Dior,regular
4258004389,opening_hours,Su 12:00-17:00; Mo-Fr 10:00-18:30; Sa 12:00-17:00,regular
4258004389,phone,(212) 931-2950,regular
4258004389,shop,clothes,regular
4258004389,website,diorhomme.com,regular
4259278546,crossing,traffic_signals,regular
4259278546,highway,crossing,regular
4259278547,crossing,traffic_signals,regular
4259278547,highway,crossing,regular
4259278548,crossing,traffic_signals,regular
4259278548,highway,crossing,regular
4259278549,crossing,traffic_signals,regular
4259278549,highway,crossing,regular
4259278550,crossing,traffic_signals,regular
4259278550,highway,crossing,regular
4259278551,crossing,traffic_signals,regular
4259278551,highway,crossing,regular
4259278552,crossing,traffic_signals,regular
4259278552,highway,crossing,regular
4259278553,crossing,traffic_signals,regular
4259278553,highway,crossing,regular
4259278554,crossing,traffic_signals,regular
4259278554,highway,crossing,regular
4259278555,crossing,traffic_signals,regular
4259278555,highway,crossing,regular
4259278556,crossing,traffic_signals,regular
4259278556,highway,crossing,regular
4259278557,crossing,traffic_signals,regular
4259278557,highway,crossing,regular
4259278558,crossing,traffic_signals,regular
4259278558,highway,crossing,regular
4259278559,crossing,traffic_signals,regular
4259278559,highway,crossing,regular
4259278560,crossing,traffic_signals,regular
4259278560,highway,crossing,regular
4260666889,housenumber,545,addr
4260666889,postcode,10017,addr
4260666889,street,5th Avenue,addr
4260666889,name,NBA Store,regular
4260666889,shop,sports,regular
4260987502,housenumber,75,addr
4260987502,postcode,10011,addr
4260987502,amenity,restaurant,regular
4260987502,name,Blue Hill,regular
4260987502,wikidata,Q14706188,regular
4260987502,wikipedia,en:Blue Hill (restaurant),regular
4261954990,housenumber,437,addr
4261954990,postcode,10016,addr
4261954990,street,5th Avenue,addr
4261954990,name,Payless Shoes,regular
4261954990,shop,shoes,regular
4262776953,city,New York,addr
4262776953,housenumber,12,addr
4262776953,postcode,10016,addr
4262776953,state,NY,addr
4262776953,street,Park Avenue,addr
4262776953,amenity,restaurant,regular
4262776953,cuisine,vegan,regular
4262776953,name,Franchia,regular
4262776953,opening_hours,"Mo-Th 12:00-21:45, Fr 12:00-22:15, Sa 13:00-22:15, Su 17:30-21:30",regular
4267167630,city,New York,addr
4267167630,housenumber,155,addr
4267167630,postcode,10010,addr
4267167630,state,New York,addr
4267167630,street,East 23rd Street,addr
4267167630,name,NYC Interior Design,regular
4267167630,opening_hours,Mo-Fr 10:00-18:00,regular
4267167630,phone,+1-212-961-7767,regular
4267167630,shop,furniture,regular
4267167630,website,http://www.nycinteriordesign.com,regular
4267210939,city,New York,addr
4267210939,housenumber,213,addr
4267210939,postcode,10003,addr
4267210939,state,New York,addr
4267210939,street,Park Avenue South,addr
4267210939,amenity,restaurant,regular
4267210939,name,Fraiche Maxx,regular
4267210939,phone,+1-212-510-8551,regular
4271528490,housenumber,1180,addr
4271528490,postcode,10036,addr
4271528490,street,Avenue of the Americas,addr
4271528490,amenity,fast_food,regular
4271528490,cuisine,sandwich;breakfast;burger;friture;american,regular
4271528490,name,Chick-fil-A,regular
4271528490,zh,美国快餐连锁店福来鸡,name
4271528490,opening_hours,Mo-Sa 06:30-23:45,regular
4271528490,phone,+12129441903,regular
4271528490,website,http://chick-fil-a.com,regular
4273123512,city,New York,addr
4273123512,housenumber,633,addr
4273123512,postcode,10017,addr
4273123512,state,NY,addr
4273123512,street,3rd Avenue,addr
4273123512,amenity,embassy,regular
4273123512,country,CH,regular
4273123512,description,Also Swiss Business Hub,regular
4273123512,level,30,regular
4273123512,name,Consulate General of Switzerland,regular
4273123512,de,Schweizerisches Generalkonsulat,name
4273123512,phone,+1 212 599 5700,regular
4273123512,website,https://www.eda.admin.ch/newyork,regular
4273797604,crossing,traffic_signals,regular
4273797604,highway,crossing,regular
4273997364,city,New York,addr
4273997364,housenumber,7,addr
4273997364,postcode,10010,addr
4273997364,state,NY,addr
4273997364,street,West 20th Street,addr
4273997364,amenity,restaurant,regular
4273997364,cuisine,italian,regular
4273997364,delivery,yes,regular
4273997364,level,0,regular
4273997364,name,Aleo,regular
4273997364,opening_hours,"Su 17:00-22:00; Mo 12:00-22:00; Tu,We 12:00-22:30; Th,Fr 12:00-23:00; Sa 17:00-23:00",regular
4273997364,phone,+1-212-691-8136,regular
4273997364,takeaway,yes,regular
4273997364,website,http://www.aleorestaurant.com,regular
4274126214,housenumber,1501,addr
4274126214,street,Broadway,addr
4274126214,name,LIDS,regular
4274126214,shop,sports,regular
4275822495,highway,crossing,regular
4275822495,source,bing,regular
4276517116,crossing,traffic_signals,regular
4276517116,highway,crossing,regular
4276517116,kerb,lowered,regular
4277059516,amenity,restaurant,regular
4277059516,name,Amorino Gelato,regular
4278223126,housenumber,15,addr
4278223126,postcode,10016,addr
4278223126,street,West 29th Street,addr
4278223126,amenity,place_of_worship,regular
4278223126,name,Masjid Ar-Rahman,regular
4278223126,phone,2126866525,regular
4278223126,religion,muslim,regular
4278223126,website,http://masjidarrahmannyc.org,regular
4278330892,postcode,10019,addr
4278330892,amenity,restaurant,regular
4278330892,cuisine,american;steak_house,regular
